type,dest_id,dest_name,other_id,other_name,dist_m
hotel-dup,1370,Bamboo Cottage,1840,Bamboo Cottage,0
hotel-dup,1369,Kaligandaki Guest House,2231,Kaligandaki Guest House,0
hotel-dup,1365,Hotel Sunflower,2230,Hotel Sunflower,0
hotel-dup,1339,Hotel Sunrise,1636,Hotel Sunrise,0
hotel-dup,1338,Hotel Rudrakshya,1635,Hotel Rudrakshya,0
hotel-dup,1337,Anushka's homestay,3299,Anushka's homestay,0
hotel-dup,1336,Thakali Kalpan Hotel,1758,Thakali Kalpan Hotel,0
hotel-dup,1335,Mugling Guest House,1757,Mugling Guest House,0
hotel-dup,1334,Madani Hotel,1756,Madani Hotel,0
hotel-dup,1333,Machhaouchhre Hotel & Lodge,1755,Machhaouchhre Hotel & Lodge,0
hotel-dup,1332,Hotel Mugling,1754,Hotel Mugling,0
hotel-dup,1331,Bisauni Hotel & Guesthouse,1753,Bisauni Hotel & Guesthouse,0
hotel-dup,1330,Binaya Guest House,1752,Binaya Guest House,0
hotel-dup,1329,Abdullah Hotel,1751,Abdullah Hotel,0
hotel-dup,1319,Pokhari Bhatta Hotel,1839,Pokhari Bhatta Hotel,0
hotel-dup,1303,Hotel Laxmi,2227,Hotel Laxmi,0
hotel-dup,1283,Hotel Lion Pvt Ltd.,3295,Hotel Lion Pvt Ltd.,0
hotel-dup,1282,Holy Lodge,1749,Holy Lodge,0
hotel-dup,1281,Divyeshwari guest house,1634,Divyeshwari guest house,0
hotel-dup,1274,Namaste Guest House,2226,Namaste Guest House,0
hotel-dup,1273,Kushal guest house,2225,Kushal guest house,0
hotel-dup,1272,Hotel Buddha,2224,Hotel Buddha,0
hotel-dup,1264,Bishwa Guest House,2223,Bishwa Guest House,0
hotel-dup,1263,Shangri-La Guest House Restaurant,2222,Shangri-La Guest House Restaurant,0
hotel-dup,1261,Muna Guest House,2221,Muna Guest House,0
hotel-dup,1260,Hotel Ashish Aama,2220,Hotel Ashish Aama,0
hotel-dup,1259,Heaven View Guest House,2219,Heaven View Guest House,0
hotel-dup,1258,Meshram Guest House,2218,Meshram Guest House,0
hotel-dup,1257,Milan hotel,2217,Milan hotel,0
hotel-dup,1256,Hotel Lemon Tree,3291,Hotel Lemon Tree,0
hotel-dup,1252,Hotel Motherland,2216,Hotel Motherland,0
hotel-dup,1246,Ram Hotel,2215,Ram Hotel,0
hotel-dup,1244,Un Dia Blanco Eco Guest House,3289,Un Dia Blanco Eco Guest House,0
hotel-dup,1236,Gurung Cottage,2212,Gurung Cottage,0
hotel-dup,1232,Hotel Trekkers Home Nepal,2211,Hotel Trekkers Home Nepal,0
hotel-dup,1223,New Future Way Guest House,2209,New Future Way Guest House,0
hotel-dup,1215,Tourist residency and apartments,2208,Tourist residency and apartments,0
hotel-dup,1214,Kaushila Hotel & Lodge,1747,Kaushila Hotel & Lodge,0
hotel-dup,1207,Triveni Khaja Ghar and Guest House,1746,Triveni Khaja Ghar and Guest House,0
hotel-dup,1206,Royal Gorkhali Restaurant and Guest House,1745,Royal Gorkhali Restaurant and Guest House,0
hotel-dup,1205,Prem Hotel and Lodge,1744,Prem Hotel and Lodge,0
hotel-dup,1204,Nawadurga Hotel and Lodge,1743,Nawadurga Hotel and Lodge,0
hotel-dup,1203,Ikshya Kamana Cold Store and Guest House,1742,Ikshya Kamana Cold Store and Guest House,0
hotel-dup,1202,Gorkha Hotel and Guest House,1741,Gorkha Hotel and Guest House,0
hotel-dup,1201,Anish Khaja Ghar and Guest House,1740,Anish Khaja Ghar and Guest House,0
hotel-dup,1192,Hotel Village Inn,2206,Hotel Village Inn,0
hotel-dup,1191,Ambrosia Geula - Guest house & Restaurant,2205,Ambrosia Geula - Guest house & Restaurant,0
hotel-dup,1184,Annapurna Sanctuary Lodge & Restaurant,2203,Annapurna Sanctuary Lodge & Restaurant,0
hotel-dup,1183,Snowland Lodge And Restaurant,2202,Snowland Lodge And Restaurant,0
hotel-dup,1182,Deurali Guest House,2201,Deurali Guest House,0
hotel-dup,1181,Shankar Guest House and Restaurant,2200,Shankar Guest House and Restaurant,0
hotel-dup,1180,Dream Lodge,2199,Dream Lodge,0
hotel-dup,1178,Gurjung Lodge,2198,Gurjung Lodge,0
hotel-dup,1177,Machhapuchhare Guest House and Restaurant,2197,Machhapuchhare Guest House and Restaurant,0
hotel-dup,1175,Hotel Sanskaar,4964,Hotel Sanskaar,0
hotel-dup,1174,River View Lodge,2196,River View Lodge,0
hotel-dup,1173,Green Hill Hotel,2195,Green Hill Hotel,0
hotel-dup,1172,Kumar Hotel,2194,Kumar Hotel,0
hotel-dup,1166,Hotel Mustang,2192,Hotel Mustang,0
hotel-dup,1162,Mountain Country Lodge,2188,Mountain Country Lodge,0
hotel-dup,1161,The Gyawali Residence,3284,The Gyawali Residence,0
hotel-dup,1159,Annapurna Guest House & Restaurant,2187,Annapurna Guest House & Restaurant,0
hotel-dup,1158,Fishtail Guesthouse,2186,Fishtail Guesthouse,0
hotel-dup,1155,Welcome Guest House & Appartment,2185,Welcome Guest House & Appartment,0
hotel-dup,1143,Mirage Inn,3283,Mirage Inn,0
hotel-dup,1134,Hotel Yala Peak,3281,Hotel Yala Peak,0
hotel-dup,1123,The Life Story Guest House,3866,The Life Story Guest House,0
hotel-dup,1112,Hotel Gurkha Summit,2182,Hotel Gurkha Summit,0
hotel-dup,1106,Hotel Daju Bhai,2181,Hotel Daju Bhai,0
hotel-dup,1105,Hotel Dhaulagiri,2180,Hotel Dhaulagiri,0
hotel-dup,1100,Hotel Rabi,2179,Hotel Rabi,0
hotel-dup,1099,Hotel Rara,2178,Hotel Rara,0
hotel-dup,1097,Hotel Discovery,2176,Hotel Discovery,0
hotel-dup,1096,Hotel Miracle,2175,Hotel Miracle,0
hotel-dup,1095,Hotel Dahlia,2174,Hotel Dahlia,0
hotel-dup,1094,Hotel Asia,2173,Hotel Asia,0
hotel-dup,1093,Santosh Guest House and Apartment,2172,Santosh Guest House and Apartment,0
hotel-dup,1092,Hotel Nightingale,2171,Hotel Nightingale,0
hotel-dup,1091,R & R Guest House,2170,R & R Guest House,0
hotel-dup,1090,Hotel Celebration,2169,Hotel Celebration,0
hotel-dup,1089,Family Cottage,2168,Family Cottage,0
hotel-dup,1086,Sijan Hotel,2165,Sijan Hotel,0
hotel-dup,1085,Aamako Aasirbad hotel,2164,Aamako Aasirbad hotel,0
hotel-dup,1084,Rasmi Hotel And lodge,2163,Rasmi Hotel And lodge,0
hotel-dup,1083,Family Taas House And Guest House,2162,Family Taas House And Guest House,0
hotel-dup,1072,Tibet Peace Inn,3279,Tibet Peace Inn,0
hotel-dup,1060,LB Guest House,2158,LB Guest House,0
hotel-dup,1056,Chaudhary Hotel,1739,Chaudhary Hotel,0
hotel-dup,1054,Gaju Suite Hotel Pvt. Ltd.,3270,Gaju Suite Hotel Pvt. Ltd.,0
hotel-dup,1052,Barahi Jungle Lodge,1738,Barahi Jungle Lodge,0
hotel-dup,1049,PunHill Guest House,2156,PunHill Guest House,0
hotel-dup,1046,Hotel Park,2154,Hotel Park,0
hotel-dup,1045,Hotel Nilkamal,2153,Hotel Nilkamal,0
hotel-dup,1031,Yeti Guest House,2151,Yeti Guest House,0
hotel-dup,1030,Hotel Vimal and Thakali Kitchen,2150,Hotel Vimal and Thakali Kitchen,0
hotel-dup,1028,Hotel Panas,2148,Hotel Panas,0
hotel-dup,1027,Hotel New Family & Restaurant,2147,Hotel New Family & Restaurant,0
hotel-dup,1018,Sangso Guesthouse,4024,Sangso Guesthouse,0
hotel-dup,1014,Trekker's Inn,2145,Trekker's Inn,0
hotel-dup,1013,Shanti Guest House,2144,Shanti Guest House,0
hotel-dup,1012,Royal Guesthouse,2404,Royal Guest House,5
hotel-dup,1011,Pacific Guest House,2142,Pacific Guest House,0
hotel-dup,1010,Hotel Holiday,2141,Hotel Holiday,0
hotel-dup,1009,Himalayan Inn,2140,Himalayan Inn,0
hotel-dup,1008,Glacier Hotel,2139,Glacier Hotel,0
hotel-dup,1007,Broadway Inn,2138,Broadway Inn,0
hotel-dup,1006,Hillside Paradise Lodge,2137,Hillside Paradise Lodge,0
hotel-dup,1005,Nisha Guesthouse,2136,Nisha Guesthouse,0
hotel-dup,1004,Lonely Planet Hotel,2135,Lonely Planet Hotel,0
hotel-dup,1003,Himal Lodge,3265,Himal Lodge,0
hotel-dup,1002,Sacred Valley Inn,3264,Sacred Valley Inn,0
hotel-dup,1000,Fuji Hotel,3263,Fuji Hotel,0
hotel-dup,982,Kathmandu Beijing Hotel,3257,Kathmandu Beijing Hotel,0
hotel-dup,981,Dragon Guesthouse,3256,Dragon Guesthouse,0
hotel-dup,977,Mountain View Lodge & Restaurant,2134,Mountain View Lodge & Restaurant,0
hotel-dup,975,Sarangkot View Point Lodge,2132,Sarangkot View Point Lodge,0
hotel-dup,969,Lotus Guest house,3249,Lotus Guest house,0
hotel-dup,968,Shechen Guesthouse,3248,Shechen Guesthouse,0
hotel-dup,966,ROKPA Guest House,3247,ROKPA Guest House,0
hotel-dup,962,Hotel Pacific,3244,Hotel Pacific,0
hotel-dup,953,Koohinoor Inn,3237,Koohinoor Inn,0
hotel-dup,950,Hotel Mountain,3234,Hotel Mountain,0
hotel-dup,949,View Point Guest House,2131,View Point Guest House,0
hotel-dup,947,Harry's Homestay & Korean Restaurant,2130,Harry's Homestay & Korean Restaurant,0
hotel-dup,935,The Happy Heart Hotel,2119,The Happy Heart Hotel,0
hotel-dup,934,Hotel President,2118,Hotel President,0
hotel-dup,933,Sunset Guest House,2117,Sunset Guest House,0
hotel-dup,929,Hotel Star Chitwan Pvt. Ltd.,1736,Hotel Star Chitwan Pvt. Ltd.,0
hotel-dup,924,Haarlem Homestay,2116,Haarlem Homestay,0
hotel-dup,919,Secret Garden Guesthouse,3232,Secret Garden Guesthouse,0
hotel-dup,910,Laliguras hotel and guest house,1734,Laliguras hotel and guest house,0
hotel-dup,909,Hotel Royal Satanchuli,1733,Hotel Royal Satanchuli,0
hotel-dup,908,Galaxy Guest House,1732,Galaxy Guest House,0
hotel-dup,906,CMT Resort,1731,CMT Resort,0
hotel-dup,901,chaar tale hotel,1726,chaar tale hotel,0
hotel-dup,899,hotel ashoka,1724,hotel ashoka,0
hotel-dup,898,Hotel Sky,1723,Hotel Sky,0
hotel-dup,893,lama hotel,1719,lama hotel,0
hotel-dup,882,hotel tirupati,1717,hotel tirupati,0
hotel-dup,881,hotel satunchali,1716,hotel satunchali,0
hotel-dup,879,new gita hotel.com,1714,new gita hotel.com,0
hotel-dup,877,Hotel Muktinath,1712,Hotel Muktinath,0
hotel-dup,876,anamol hotel,1711,anamol hotel,0
hotel-dup,875,Hotel Mirchi,3226,Hotel Mirchi,0
hotel-dup,874,Donosti Lakeside Hotel,2115,Donosti Lakeside Hotel,0
hotel-dup,862,New Solitary Lodge,2113,New Solitary Lodge,0
hotel-dup,853,Mustang Holiday Inn,3224,Mustang Holiday Inn,0
hotel-dup,851,Throngla Hotel,4022,Throngla Hotel,0
hotel-dup,850,Rainbow Hotel,3936,Rainbow Hotel,0
hotel-dup,849,Rising Moon Guest House,2111,Rising Moon Guest House,0
hotel-dup,847,OYO 105 Hotel Travel Inn,3223,OYO 105 Hotel Travel Inn,0
hotel-dup,845,Thorong Base Camp Lodge,4021,Thorong Base Camp Lodge,0
hotel-dup,844,Hotel Marsyangdi,4020,Hotel Marsyangdi,0
hotel-dup,842,Dhading Laxmi Hotel,4019,Dhading Laxmi Hotel,0
hotel-dup,841,Eco Cottage Lodge,4018,Eco Cottage Lodge,0
hotel-dup,840,Airport Hotel,4017,Airport Hotel,0
hotel-dup,839,3 Sister Guesthouse,4016,3 Sister Guesthouse,0
hotel-dup,837,Peacefull Guest House,4014,Peacefull Guest House,0
hotel-dup,835,Hotel Manaslu,4012,Hotel Manaslu,0
hotel-dup,834,New Himalayan Guest House,4011,New Himalayan Guest House,0
hotel-dup,832,Motherland Hotel,4009,Motherland Hotel,0
hotel-dup,831,Marsyangdi Hotel,4008,Marsyangdi Hotel,0
hotel-dup,828,Hotel,4005,Hotel,0
hotel-dup,827,Hotel Kalka,3935,Hotel Kalka,0
hotel-dup,824,Dafne Hotel,4003,Dafne Hotel,0
hotel-dup,821,Mina Lodge,3931,Mina Lodge,0
hotel-dup,820,Kamal Lodge,3930,Kamal Lodge,0
hotel-dup,819,Hikers Lodge,3929,Hikers Lodge,0
hotel-dup,816,New United Hotel,2110,New United Hotel,0
hotel-dup,813,Hotel Green Park,2108,Hotel Green Park,0
hotel-dup,812,Riverside Springs Resort,1709,Riverside Springs Resort,0
hotel-dup,809,Hotel Annapurna,3928,Hotel Annapurna,0
hotel-dup,804,Hotel The Tukuche,3927,Hotel The Tukuche,0
hotel-dup,803,Hotel Jomsom,3926,Hotel Jomsom,0
hotel-dup,801,Hotel Unicorn,2106,Hotel Unicorn,0
hotel-dup,792,new purbanchal hotel and guest house,3217,new purbanchal hotel and guest house,0
hotel-dup,787,Travel Inn,2104,Travel Inn,0
hotel-dup,786,Lotus Inn,2103,Lotus Inn,0
hotel-dup,784,Baghmara Wildlife Resort,1708,Baghmara Wildlife Resort,0
hotel-dup,782,Hotel Double Tree Pokhara,2101,Hotel Double Tree Pokhara,0
hotel-dup,781,Hotel Harati,3215,Hotel Harati,0
hotel-dup,769,Milan Guest House,4963,Milan Guest House,0
hotel-dup,767,High Plains Inn,4166,High Plains Inn,0
hotel-dup,763,Eagle Nest Guest House,4165,Eagle Nest Guest House,0
hotel-dup,741,Yakawa Thorung Guesthouse,4002,Yakawa Thorung Guesthouse,0
hotel-dup,740,Himalyan Hotel,4001,Himalyan Hotel,0
hotel-dup,737,Puskar Hotel,3214,Puskar Hotel,0
hotel-dup,736,Hotel Churi Lattar,4000,Hotel Churi Lattar,0
hotel-dup,735,See You Lodge,4164,See You Lodge,0
hotel-dup,734,Hotel Mount Kailash,3999,Hotel Mount Kailash,0
hotel-dup,733,Paradise Guest House,4163,Paradise Guest House,0
hotel-dup,724,Hotel Tashi Dhelek,3213,Hotel Tashi Dhelek,0
hotel-dup,723,Kathmandu View Hotel,3212,Kathmandu View Hotel,0
hotel-dup,721,Vagabond Guest House,2100,Vagabond Guest House,0
hotel-dup,719,Saligram Apartment Hotel,3860,Saligram Apartment Hotel,0
hotel-dup,714,Gangapurna Hotel Lodge,3997,Gangapurna Hotel Lodge,0
hotel-dup,713,Yak Hotel,3996,Yak Hotel,0
hotel-dup,712,Hotel Red Planet,3211,Hotel Red Planet,0
hotel-dup,661,Trinity Guest House,3858,Trinity Guest House,0
hotel-dup,653,Nature's Grace Lodge,2099,Nature's Grace Lodge,0
hotel-dup,652,Peace Dragon Lodge,2098,Peace Dragon Lodge,0
hotel-dup,650,Global Hotel Reception,1707,Global Hotel Reception,0
hotel-dup,649,Hotel Friends Home,3210,Hotel Friends Home,0
hotel-dup,647,Hotel Holy Himalaya,3209,Hotel Holy Himalaya,0
hotel-dup,630,Butterfly Hotel,1706,Butterfly Hotel,0
hotel-dup,629,Jungle Resort Hotel,1705,Jungle Resort Hotel,0
hotel-dup,622,The Lakshmi Lodge,2095,The Lakshmi Lodge,0
hotel-dup,621,Srijana Guest House,2094,Srijana Guest House,0
hotel-dup,620,Shining River Guest House and Restaurant,2093,Shining River Guest House and Restaurant,0
hotel-dup,619,Riverside Lodge and Restaurant,2092,Riverside Lodge and Restaurant,0
hotel-dup,618,New River View Lodge and Restaurant,2091,New River View Lodge and Restaurant,0
hotel-dup,617,Namaste Guest House and Restaurant,2090,Namaste Guest House and Restaurant,0
hotel-dup,616,Moonlight Hotel,2089,Moonlight Hotel,0
hotel-dup,615,Kliu Guest House and Restaurant,2088,Kliu Guest House and Restaurant,0
hotel-dup,613,Kimche Guest House and Restaurant,2086,Kimche Guest House and Restaurant,0
hotel-dup,612,Hotel Mountain Lodge and Restaurant,2085,Hotel Mountain Lodge and Restaurant,0
hotel-dup,611,Hotel Everest Lodge and Restaurant,2084,Hotel Everest Lodge and Restaurant,0
hotel-dup,610,Green View Lodge and Restaurant,2083,Green View Lodge and Restaurant,0
hotel-dup,609,Fast Food Lodge and Restaurant,2082,Fast Food Lodge and Restaurant,0
hotel-dup,569,siraha lodge,3207,siraha lodge,0
hotel-dup,552,Monalisa Hotel,2081,Monalisa Hotel,0
hotel-dup,551,Jharana Hotel,2080,Jharana Hotel,0
hotel-dup,550,Hotel Nature Land,2079,Hotel Nature Land,0
hotel-dup,549,Hotel K.C.,2078,Hotel K.C.,0
hotel-dup,548,Hotel Holiday Pokhara,2077,Hotel Holiday Pokhara,0
hotel-dup,546,NRB guest house,2076,NRB guest house,0
hotel-dup,545,Sangam Hotel,2075,Sangam Hotel,0
hotel-dup,542,Hotel Metropolitant Kantipur,3203,Hotel Metropolitant Kantipur,0
hotel-dup,540,International Guest House,3201,International Guest House,0
hotel-dup,539,Hotel River Holiday Inn,3200,Hotel River Holiday Inn,0
hotel-dup,538,Madhuban Guest House,3199,Madhuban Guest House,0
hotel-dup,535,Dream Garden Inn,3196,Dream Garden Inn,0
hotel-dup,531,Global Inn,2072,Global Inn,0
hotel-dup,524,Nomad Hotel,3195,Nomad Hotel,0
hotel-dup,518,Hong Xiang Hotel,3192,Hong Xiang Hotel,0
hotel-dup,511,Giant Hotel Pvt. Ltd.,3190,Giant Hotel Pvt. Ltd.,0
hotel-dup,509,Lodge,4161,Lodge,0
hotel-dup,507,View Point Guest House and Sekuwa Corner,3189,View Point Guest House and Sekuwa Corner,0
hotel-dup,506,Himalaya Lodge,2071,Himalaya Lodge,0
hotel-dup,504,Sunset Manalu Lodge,2070,Sunset Manalu Lodge,0
hotel-dup,503,Blue Heaven Guesthouse,2069,Blue Heaven Guesthouse,0
hotel-dup,502,Mero Hotel Eco Home,3188,Mero Hotel Eco Home,0
hotel-dup,499,Hotel Lapha,3186,Hotel Lapha,0
hotel-dup,497,Pacific Guest House,3185,Pacific Guest House,0
hotel-dup,496,Hotel The Lord Asia,3184,Hotel The Lord Asia,0
hotel-dup,489,Hotel Encounter Nepal,3182,Hotel Encounter Nepal,0
hotel-dup,488,Ambassador Hotel,3181,Ambassador Hotel,0
hotel-dup,480,Hotel Red Rooster,3850,Hotel Red Rooster,0
hotel-dup,454,Kailas Hotel,4159,Kailas Hotel,0
hotel-dup,449,Lo Ghami Guest House,4158,Lo Ghami Guest House,0
hotel-dup,448,Hotel Roayal Mustang,4157,Hotel Roayal Mustang,0
hotel-dup,439,Hotel Karnali,3170,Hotel Karnali,0
hotel-dup,437,Third world guest house,3849,Third world guest house,0
hotel-dup,436,Hotel Annapurna,4155,Hotel Annapurna,0
hotel-dup,435,Hotel Himali,4154,Hotel Himali,0
hotel-dup,430,Vibor Hotel,3168,Vibor Hotel,0
hotel-dup,418,Kharsang Guest House,3167,Kharsang Guest House,0
hotel-dup,417,Hotel Goodwill,3846,Hotel Goodwill,0
hotel-dup,415,Mount Manaslu Lodge,1838,Mount Manaslu Lodge,0
hotel-dup,409,Parena Guesthouse,2067,Parena Guesthouse,0
hotel-dup,408,Gautamas Cottage,2066,Gautamas Cottage,0
hotel-dup,407,Hotel 360,2065,Hotel 360,0
hotel-dup,406,Jhong View Top Guest House and Restaurant,4152,Jhong View Top Guest House and Restaurant,0
hotel-dup,405,Dhakpochhe Tashi-Ling Guesthouse,4151,Dhakpochhe Tashi-Ling Guesthouse,0
hotel-dup,404,Annapurna Lodge,4150,Annapurna Lodge,0
hotel-dup,402,Hotel Manasulu & Restaurant,3924,Hotel Manasulu & Restaurant,0
hotel-dup,400,Annapurna Hotel,3995,Annapurna Hotel,0
hotel-dup,398,Sinuwa Guesthouse,2063,Sinuwa Guesthouse,0
hotel-dup,397,Hill Top Lodge,2062,Hill Top Lodge,0
hotel-dup,396,Hotel Namaste and Restaurant,2061,Hotel Namaste and Restaurant,0
hotel-dup,395,Himalaya Guesthouse,2060,Himalaya Guesthouse,0
hotel-dup,393,New peaceful guest house,2058,New peaceful guest house,0
hotel-dup,368,Hotel Parkland,1,Hotel Parkland,45
hotel-dup,367,Eden Jungle Resort,1702,Eden Jungle Resort,0
hotel-dup,364,Kathmandu Peace Guest House;Tea & Souvenirs,3166,Kathmandu Peace Guest House;Tea & Souvenirs,0
hotel-dup,362,Dharma Hotel,2052,Dharma Hotel,0
hotel-dup,361,Lake City Hotel,2051,Lake City Hotel,0
hotel-dup,360,Chhetri Sisters Guesthouse,2050,Chhetri Sisters Guesthouse,0
hotel-dup,358,Prasanna Hotel,3994,Prasanna Hotel,0
hotel-dup,357,Hotel Royal Garden,3993,Hotel Royal Garden,0
hotel-dup,356,Namala Hotel,3992,Namala Hotel,0
hotel-dup,354,Tilicho Hotel,3991,Tilicho Hotel,0
hotel-dup,353,Mongolian Guesthouse,3923,Mongolian Guesthouse,0
hotel-dup,352,Sabina Guesthouse,3922,Sabina Guesthouse,0
hotel-dup,351,Boomerang Hotel,3921,Boomerang Hotel,0
hotel-dup,350,Hikers Guesthouse,3920,Hikers Guesthouse,0
hotel-dup,349,Manaslu Hotel,3990,Manaslu Hotel,0
hotel-dup,348,Tibet Hotel,3989,Tibet Hotel,0
hotel-dup,347,Hotel Manasulu View,3988,Hotel Manasulu View,0
hotel-dup,346,Munji Lodge & Bakery,3987,Munji Lodge & Bakery,0
hotel-dup,345,Yak & Yeti Hotel,3986,Yak & Yeti Hotel,0
hotel-dup,344,Yak Ru Hotel,3985,Yak Ru Hotel,0
hotel-dup,343,Gorkhali Hotel,3984,Gorkhali Hotel,0
hotel-dup,342,Himalaya Hotel,3983,Himalaya Hotel,0
hotel-dup,341,Hotel Windy Valley,4148,Hotel Windy Valley,0
hotel-dup,337,Hotel Jomsom View,4147,Hotel Jomsom View,0
hotel-dup,336,Hotel Mountain Breeze,4146,Hotel Mountain Breeze,0
hotel-dup,335,Hotel Mountain View,4145,Hotel Mountain View,0
hotel-dup,334,Hotel Sakura,4144,Hotel Sakura,0
hotel-dup,333,Hotel Dreamland,4143,Hotel Dreamland,0
hotel-dup,332,Hotel Tilicho,4142,Hotel Tilicho,0
hotel-dup,331,Hotel Airport Inn,4141,Hotel Airport Inn,0
hotel-dup,330,Hotel Snowland,4140,Hotel Snowland,0
hotel-dup,329,Kali Gandaki Guesthouse,4139,Kali Gandaki Guesthouse,0
hotel-dup,328,Hotel Majesty,4138,Hotel Majesty,0
hotel-dup,327,Hotel Lali Gurans,4137,Hotel Lali Gurans,0
hotel-dup,326,Hotel Mustang Monalisha,4136,Hotel Mustang Monalisha,0
hotel-dup,324,Trekkers Inn,4135,Trekkers Inn,0
hotel-dup,322,Jungle Sunset hotel,1701,Jungle Sunset hotel,0
hotel-dup,321,Sapana Lodge,1700,Sapana Lodge,0
hotel-dup,320,Tiger Tops Jungle Lodge,1699,Tiger Tops Jungle Lodge,0
hotel-dup,318,Butterfly Lodge,2049,Butterfly Lodge,0
hotel-dup,302,Hotel Yambu Kathmandu,3164,Hotel Yambu Kathmandu,0
hotel-dup,301,Hotel Gorkha Bisauni,1837,Hotel Gorkha Bisauni,0
hotel-dup,294,Radisson Hotel Kathmandu,3163,Radisson Hotel Kathmandu,0
hotel-dup,293,Binti Lodge & Restaurant,2048,Binti Lodge & Restaurant,0
hotel-dup,290,Anjuli Hotel & Restaurant,2047,Anjuli Hotel & Restaurant,0
hotel-dup,289,Green Valley Lodge and Restaurant,2046,Green Valley Lodge and Restaurant,0
hotel-dup,288,Bikash Guest House,2045,Bikash Guest House,0
hotel-dup,287,Everest Homestay,2044,Everest Homestay,0
hotel-dup,281,Hill Side Lodge,2043,Hill Side Lodge,0
hotel-dup,278,Mountain Discovery Lodge,2040,Mountain Discovery Lodge,0
hotel-dup,277,Gurung Co-Operative Guest House and Restaurant,2039,Gurung Co-Operative Guest House and Restaurant,0
hotel-dup,276,Shangrila Guest House and Restaurant,2038,Shangrila Guest House and Restaurant,0
hotel-dup,274,Hotel Himal,2037,Hotel Himal,0
hotel-dup,273,Nice View Lodge,2036,Nice View Lodge,0
hotel-dup,270,Begnas lodge and restaurant,2034,Begnas lodge and restaurant,0
hotel-dup,267,Gurung Hotel,2031,Gurung Hotel,0
hotel-dup,266,Hotel Nirvana,2030,Hotel Nirvana,0
hotel-dup,265,Manisha Hotel & Restaurant,2029,Manisha Hotel & Restaurant,0
hotel-dup,263,Hill Top Guest House,2028,Hill Top Guest House,0
hotel-dup,262,Guest House,2027,Guest House,0
hotel-dup,261,Shiva Lodge and Restaurant,2026,Shiva Lodge and Restaurant,0
hotel-dup,260,Sunita Guest House and Restaurant,2025,Sunita Guest House and Restaurant,0
hotel-dup,259,Sunrise Guest House,2024,Sunrise Guest House,0
hotel-dup,257,HOTEL ANNAPURNA ASHIRVAD,2023,HOTEL ANNAPURNA ASHIRVAD,0
hotel-dup,256,Hotel Machhapuchhre,2022,Hotel Machhapuchhre,0
hotel-dup,255,Peace and Love Hotel,3919,Peace and Love Hotel,0
hotel-dup,252,Viewpoint Hotel,2019,Viewpoint Hotel,0
hotel-dup,251,Sacred Valley Inn,2018,Sacred Valley Inn,0
hotel-dup,249,Giri Guesthouse,2016,Giri Guesthouse,0
hotel-dup,248,Mums Garden Resort,2015,Mums Garden Resort,0
hotel-dup,246,Northfield Hotel,3162,Northfield Hotel,0
hotel-dup,244,Acme Guest House,3160,Acme Guest House,0
hotel-dup,243,Holy Lodge,3159,Holy Lodge,0
hotel-dup,239,Hotel Norbulinka,3155,Hotel Norbulinka,0
hotel-dup,238,Kathmandu Aagantuk Hotel,3154,Kathmandu Aagantuk Hotel,0
hotel-dup,237,Hotel Dolphin,3153,Hotel Dolphin,0
hotel-dup,236,Samsara Resort,3152,Samsara Resort,0
hotel-dup,231,Hotel Elite,3147,Hotel Elite,0
hotel-dup,229,Norling Guesthouse,3145,Norling Guesthouse,0
hotel-dup,224,Hotel Blue Diamond,3140,Hotel Blue Diamond,0
hotel-dup,215,Excelsior Hotel,3131,Excelsior Hotel,0
hotel-dup,207,Safari Adventure Lodge,1698,Safari Adventure Lodge,0
hotel-dup,206,Lodge,1697,Lodge,0
hotel-dup,201,Lake View Lodge,2014,Lake View Lodge,0
hotel-dup,200,View Top Lodge and Restaurant,2013,View Top Lodge and Restaurant,0
hotel-dup,193,Green Park Resort,4961,Green Park Resort,0
hotel-dup,190,Khadgami Guest House,4960,Khadgami Guest House,0
hotel-dup,189,Hill Top Hotel,2012,Hill Top Hotel,0
hotel-dup,187,Hotel Annapurna lake view,2010,Hotel Annapurna lake view,0
hotel-dup,186,Prakash Guesthouse,2009,Prakash Guesthouse,0
hotel-dup,182,Hotel Tilche,3982,Hotel Tilche,0
hotel-dup,180,Jungle Lodge Hotel,1696,Jungle Lodge Hotel,0
hotel-dup,179,Paradise Hotel,1695,Paradise Hotel,0
hotel-dup,178,Elephant Safari Resort,1694,Elephant Safari Resort,0
hotel-dup,176,Chitwan Resort and Camp,1693,Chitwan Resort and Camp,0
hotel-dup,174,Jungle Safari Lodge,1691,Jungle Safari Lodge,0
hotel-dup,173,Rhino Lodge,1690,Rhino Lodge,0
hotel-dup,172,Royal Park Hotel,1689,Royal Park Hotel,0
hotel-dup,171,Hotel Riverside,1688,Hotel Riverside,0
hotel-dup,170,Hotel Nature Heritage,1687,Hotel Nature Heritage,0
hotel-dup,169,Hambro Hotel,1686,Hambro Hotel,0
hotel-dup,168,Wendy's Lodge,1685,Wendy's Lodge,0
hotel-dup,167,Chitwan Forest Resort,200,Chitwan Forest Resort,115
hotel-dup,163,Green View Lodge,2008,Green View Lodge,0
hotel-dup,161,National Lodge,4133,National Lodge,0
hotel-dup,159,River Side Lodge,4132,River Side Lodge,0
hotel-dup,157,Potala Guesthouse,3130,Potala Guesthouse,0
hotel-dup,156,Panaroma Point Lodge,2007,Panaroma Point Lodge,0
