ID,Name,Type,Tourism_Category,Latitude,Longitude,City
1549117967,Manaslu Hotel,node,hotel,28.5452328,84.2887777,
1551705921,Hikers Guesthouse,node,guest_house,28.3962783,84.4062987,
1551705924,Boomerang Hotel,node,hotel,28.3961862,84.406406,
1551705935,Sabina Guesthouse,node,guest_house,28.3819217,84.4028566,
1551705936,Mongolian Guesthouse,node,guest_house,28.39671,84.4062209,
1551717475,Tilicho Hotel,node,hotel,28.469041,84.37416,
1551725005,Tourist Check,node,information,28.5243038,84.3545222,
1551728657,Namala Hotel,node,hotel,28.5259367,84.3066512,
1551728663,Hotel Royal Garden,node,hotel,28.5272086,84.3049344,
1551728665,Prasanna Hotel,node,hotel,28.5264093,84.3060269,
1551745116,Haus Namaste,node,guest_house,27.7050453,85.2965534,
1555308344,Chhetri Sisters Guesthouse,node,guest_house,28.2210258,83.9572916,
1555308346,Lake City Hotel,node,hotel,28.2136366,83.9573939,
1555308355,Dharma Hotel,node,hotel,28.2048582,83.963816,
1563064660,Little Paradise,node,guest_house,28.3971831,83.8100278,
1563066485,N/A,node,guest_house,27.5692037,84.3639958,
1622172123,Kathmandu Peace Guest House;Tea & Souvenirs,node,hotel,27.7164834,85.3107886,
1656490102,Dhulikhel Lodge Resort,node,hotel,27.6218103,85.5549526,
1656777523,Forest Hideaway,node,hotel,28.4630462,81.247276,
1656777661,N/A,node,viewpoint,28.5624638,81.2641183,
1656837339,Eden Jungle Resort,node,hotel,27.5752776,84.5002433,
1656837342,Hotel Parkland,node,hotel,27.5768136,84.4987172,
1656837401,N/A,node,viewpoint,27.6168267,84.4371898,
1678310596,Green Valley Lodge,node,guest_house,27.9396495,86.7733956,
1678311622,Gokyo Resort,node,guest_house,27.9538498,86.6946623,
1679173373,N/A,node,viewpoint,27.9689146,86.8219114,
1679173380,Kongma La Pass,node,viewpoint,27.9297049,86.8362191,
1679173453,Cho La,node,viewpoint,27.9617246,86.7516374,
1679191756,N/A,node,viewpoint,27.8301577,86.7750854,
1679191775,Hotel Himalayan,node,guest_house,27.8354243,86.764536,
1679191781,Khumbu Guest House,node,guest_house,27.8049822,86.7103073,
1679203240,Dolakha Sherpa Guest House,node,guest_house,27.6366453,86.2310963,
1679203258,View from Lamjura La,node,viewpoint,27.5786388,86.4980716,
1679203262,Nirvana Lodge,node,guest_house,27.7790177,86.7221372,
1679203264,Buddha Lodge,node,guest_house,27.778211,86.7225597,
1679203268,Sundup Guest House,node,guest_house,27.6144601,86.7149878,
1679203275,Solikhumbu Guest House,node,guest_house,27.604725,86.709974,
1679203280,N/A,node,guest_house,27.7433468,86.7117745,
1679250325,Urban campsite,node,camp_site,28.3598695,83.9601797,
1679250333,Chukhung Ri,node,viewpoint,27.9253341,86.8792024,
1679293467,Pillichon Hut (2760m),node,alpine_hut,28.3999275,83.9603871,
1679293482,Cave - no water (2560m),node,camp_site,28.399937,83.9643434,
1679293495,N/A,node,camp_site,28.4115185,83.9545186,
1679293587,3 rooms GH,node,guest_house,28.3817208,83.9711562,
1679293697,Pipar Karka,node,camp_site,28.4121485,83.9576752,
1679345034,N/A,node,camp_site,28.4294065,83.9509688,
1679345070,Mardi Himal Base Camp West,node,camp_site,28.4640906,83.9014771,
1679345149,N/A,node,camp_site,28.422481,83.939549,
1679345167,N/A,node,camp_site,28.429916,83.8953033,
1679345173,N/A,node,camp_site,28.4117843,83.9289189,
1679345198,Samsur Deurali (2930m),node,camp_site,28.3908765,83.9356166,
1679345204,N/A,node,camp_site,28.4351145,83.9314324,
1680075250,Mardi Himal B.C. East,node,camp_site,28.4674067,83.9464501,
1680075643,N/A,node,camp_site,28.4483155,83.9374594,
1680075768,N/A,node,camp_site,28.3895863,83.971105,
1680076079,Korchon hut,node,alpine_hut,28.4048497,83.9295415,
1680076124,N/A,node,viewpoint,28.3560176,83.9179329,
1682839546,N/A,node,viewpoint,28.4109173,83.8565789,
1691951158,兰巴拉,node,viewpoint,28.1072222,86.5877778,
1692401465,N/A,node,viewpoint,28.0624482,84.5263955,
1736446048,Robin's Nest,node,hotel,28.1638,84.109183,
1736450384,New peaceful guest house,node,hotel,28.3713658,83.8254315,
1736453202,New Panorama,node,hotel,28.497267,83.897867,
1736457253,Himalaya Guesthouse,node,hotel,28.4845982,83.8887789,
1736458295,Hotel Namaste and Restaurant,node,hotel,28.4090446,83.8243773,"Annapurna Rural Municipality, Ward No. 11"
1736656930,N/A,node,hotel,28.4115557,83.8215236,
1736662522,Hill Top Lodge,node,hotel,28.4346455,83.8384902,
1736669828,Sinuwa Guesthouse,node,hotel,28.4356548,83.8384571,
1736683294,Green View,node,hotel,28.42835,83.826067,
1738640446,Annapurna Hotel,node,hotel,28.6415865,84.1375782,
1738640492,N/A,node,picnic_site,28.6404086,84.1226238,
1741836683,Map of Tiri,node,information,28.8502573,83.7832915,
1742495832,Hotel Manasulu & Restaurant,node,hotel,28.3403855,84.4068072,
1743186007,Snow Lion,node,hotel,28.8378233,83.7843578,
1743186041,Annapurna Lodge,node,hotel,28.8350016,83.7832118,
1743293834,Dhakpochhe Tashi-Ling Guesthouse,node,hotel,28.8281577,83.8562908,
1743294405,Jhong View Top Guest House and Restaurant,node,hotel,28.8273958,83.8545599,
1747927620,N/A,node,information,28.3933768,83.8504843,
1747928181,N/A,node,information,28.4118182,83.8559869,
1747928212,N/A,node,information,28.3843325,83.8435892,
1747928428,N/A,node,information,28.4033859,83.856824,
1747928782,N/A,node,information,28.3880768,83.8500579,
1747929386,N/A,node,information,28.402711,83.856744,
1747929483,Hotel 360,node,hotel,28.4154973,83.8546246,
1747929590,N/A,node,information,28.3957913,83.8514756,
1747929609,N/A,node,viewpoint,28.4053043,83.8548744,
1747988955,Gautamas Cottage,node,guest_house,28.3840428,83.8738726,
1748282910,N/A,node,information,28.3223317,83.8915855,
1748282927,Parena Guesthouse,node,guest_house,28.3225282,83.8914155,
1781603403,Rupina-South Woodcamp,node,camp_site,28.325002,84.7312653,
1781613791,Rupina-North,node,camp_site,28.3791224,84.722165,
1781649659,Barpak,node,camp_site,28.2028314,84.7466039,
1781649680,N/A,node,camp_site,28.2560992,84.7690813,
1781649696,Rupina-South,node,camp_site,28.3468569,84.7317801,
1781725804,N/A,node,camp_site,28.5111943,84.8565585,
1782445085,N/A,node,camp_site,28.0638585,84.6519898,
1782646676,Hotel Tilche,node,camp_site,28.5446809,84.3807859,
1782646677,Mount Manaslu Lodge,node,guest_house,28.5874482,84.6415296,
1782647062,N/A,node,guest_house,28.6338023,84.4709881,
1783303872,Jyapu samaj,node,museum,27.6736999,85.3319528,
1787042048,Hotel Goodwill,node,hotel,27.6671066,85.3266081,
1810054566,Kharsang Guest House,node,guest_house,27.7118852,85.3099428,
1833834799,Hotel Arniko,node,hotel,27.6267054,85.5389471,
1833834940,Panorama View Hotel,node,motel,27.6115583,85.5705611,
1833834964,Silk Road,node,hotel,27.627655,85.53845,
1833841880,Chandeshwori view-tower,node,viewpoint,27.6339614,85.5404017,
1835496012,N/A,node,artwork,27.7302108,85.3168295,
1839678362,Khushi Khushi Hotel,node,hotel,27.6737123,85.244015,
1849461252,Tourist Ticket Counter,node,information,27.6780755,85.3212099,
1858151612,Lalit Bhojanalaya,node,hotel,27.678669,85.3211318,
1875597201,Royal Mahendra Museum,node,museum,27.7041214,85.3077624,
1890719593,Mera Peak Lodge,node,guest_house,27.5785993,86.7821965,
1890719595,Namaste Lodge,node,guest_house,27.569281,86.7986722,
1890719849,Sherpa Lodge,node,guest_house,27.5689557,86.799819,
1891343758,Vibor Hotel,node,hotel,27.7318305,85.3439742,काठमाडौं
1892710734,Subekchya Hostel,node,hostel,27.6875866,85.333969,
1892797771,Frienship hostel,node,hostel,27.6743624,85.3078988,
1894221617,Buddha Air,node,information,27.6735804,85.3140609,
1898833363,Braka Guset House,node,hotel,28.9138463,83.8196619,
1900916895,Hotel Himali,node,hotel,28.9610143,83.8008373,
1902458720,Hotel Annapurna,node,hotel,28.9616501,83.8014893,
1904110313,N/A,node,museum,27.6734438,85.3253354,
1904311761,Third world guest house,node,guest_house,27.6735507,85.3247289,
1904386953,Newa Youth Organisation,node,information,27.6752275,85.3194124,
1905155349,Hotel Karnali,node,hotel,27.7398257,85.3379978,
1905315222,Nac express global freight and logistics,node,information,27.6996957,85.3214436,
1905355648,Sunrise Boys Hostel,node,hostel,27.7023989,85.3230965,
1905360349,Nepal china society,node,information,27.7022639,85.3242197,
1905361404,Swastika girls hostel,node,hostel,27.7021804,85.3243281,
1905364823,Subha laxmi hostel pvt ltd,node,hostel,27.7018275,85.3247577,
1905365414,Valley boys hostel,node,hostel,27.7024809,85.3249056,
1905371596,Happy Girls and Boys Hostel,node,hostel,27.7015087,85.3230729,
1905413625,Zaite Jamyang,node,hotel,29.0274203,83.848446,
1908809972,Hotel Roayal Mustang,node,hotel,29.0633425,83.8730512,
1908809979,Lo Ghami Guest House,node,hotel,29.0614748,83.8716222,
1910207708,Namaste Lodge,node,guest_house,27.569281,86.7986722,
1910208977,Sherpa Lodge,node,guest_house,27.5689557,86.799819,
1910209004,View to Karelung,node,viewpoint,27.5836003,86.7512101,
1910209009,Viewpoint near Surki La,node,viewpoint,27.5658197,86.810093,
1910316339,Kailas Hotel,node,hotel,29.0940623,83.9294626,
1910369272,Tenzin Riverside Guset House,node,hotel,29.0868575,83.8794503,
1918582477,N/A,node,hostel,27.735033,85.3300975,
1927152461,Annapurna Lodge,node,alpine_hut,27.407402,87.1147428,
1927152480,Kirat Lodge,node,alpine_hut,27.4033968,87.0653411,
1927153199,View to Arun River,node,viewpoint,27.4011159,87.1207833,
1927629825,Desire Boys Hostel,node,hostel,27.6826542,85.3436206,
1927629840,Om Shanti Boys Hostel,node,hostel,27.6820567,85.3434662,
1927629847,Surakchya Girls Hostel,node,hostel,27.6827679,85.3436602,
1929099889,Arun Lodge,node,alpine_hut,27.4647111,86.8847534,
1929099891,Irkuwa Lodge,node,alpine_hut,27.4065486,86.9785349,
1929099911,Sherpa Lodge,node,alpine_hut,27.406508,86.9787475,
1929099915,Sherpa Lodge,node,alpine_hut,27.4085864,86.9711133,
1929099918,Sonam Hotel,node,hostel,27.4128375,86.9650118,
1929142834,Pumori Lodge,node,alpine_hut,27.5131587,86.8313536,
1929142836,Sagarmatha Lodge,node,alpine_hut,27.5110737,86.8387285,
1930937904,Lodges,node,alpine_hut,27.3263962,87.1949614,
1930991949,Infomap,node,information,27.5875927,86.6041567,
1930991962,Lodges,node,guest_house,27.5945826,86.6203122,
1930991968,Taksindu Lodge,node,guest_house,27.5941719,86.6209175,
1932766562,Lodge,node,guest_house,27.5825253,86.3299952,
1932766564,Viewpoint from Deurali Pass,node,viewpoint,27.5817429,86.3301599,
1932779681,Lodge,node,guest_house,27.6079011,86.2948208,
1932779683,Lodge,node,guest_house,27.608805,86.295896,
1936280991,Jyapu Niwas,node,attraction,27.6825671,85.3350586,
1936280996,Maa's Boys Hostel,node,hostel,27.6823916,85.3360187,
1936281022,Smarika Girls Hostel,node,hostel,27.6834129,85.3343727,
1937661896,Hotel Red Rooster,node,hotel,27.6711876,85.3161505,
1937673114,Swiss Agency for Development and cooperation SDC,node,information,27.6705193,85.3170938,
1937684815,Caribbean College Boys Hostel,node,hostel,27.6676324,85.31601,
1937688848,Namaste Ladies Hostel,node,hostel,27.6680586,85.3164844,
1937702054,Fabulous Handicraft Pvt Ltd,node,artwork,27.6684012,85.3189664,
1937718459,Lotus Hostel,node,hostel,27.6728739,85.3167712,
1937718529,Sarojini Girls Home,node,hostel,27.6738166,85.3158226,
1942507475,Lion statue,node,attraction,27.6721039,85.42898,
1948799050,N/A,node,viewpoint,27.6591655,85.2960758,
1948799140,N/A,node,picnic_site,27.6597359,85.2934287,
1956285190,Ambassador Hotel,node,hotel,27.718987,85.3176166,Kathmandu
1956360568,Hotel Encounter Nepal,node,hotel,27.7187025,85.3121722,
1958052191,Hotel Madhuwan,node,hotel,28.0389561,82.4902375,
1958052217,Hotel Green Valley,node,hotel,28.039154,82.4886302,
1958151026,Hotel Paradise Place,node,hotel,27.8768098,82.5136693,
1959686217,Kharpani hot springs,node,hotel,28.3600439,83.9589949,
1960276756,Red Karpet,node,hotel,27.6913845,84.4258888,
1962379599,G-Cafe,node,hotel,27.7203592,85.3634774,
1963991187,Hotel The Lord Asia,node,hotel,27.7189666,85.3150006,
1963991189,Pacific Guest House,node,guest_house,27.7186255,85.3154271,
1966018536,रानीबन,node,viewpoint,27.7452108,85.2668796,
1967824804,Hotel Lapha,node,hotel,27.7190801,85.3148919,
1973758131,KEEP Kathmandu Enviromental Education Project (4th floor),node,information,27.7132638,85.3129699,
1977485212,Holy Temple Tree,node,hotel,27.7187576,85.3117251,
1977487467,Mero Hotel Eco Home,node,guest_house,27.7188807,85.31008,
1979816718,Blue Heaven Guesthouse,node,hotel,28.2064597,83.9634769,
1980951505,Sunset Manalu Lodge,node,hotel,28.1947705,84.1585463,
1981574921,Nirvana Luxury International Pvt.Ltd.,node,hotel,27.5011219,83.4485377,
1981962380,N/A,node,guest_house,28.2126291,84.0846276,
1981962384,Himalaya Lodge,node,hotel,28.1549372,84.1547822,
1982425178,View Point Guest House and Sekuwa Corner,node,guest_house,27.7329786,85.3131147,
1990753164,N/A,node,attraction,26.7620818,87.4036023,
1995715247,N/A,node,viewpoint,27.7526045,84.4198202,
1997498274,Lain Odar,node,camp_site,28.9300315,83.0432132,
2004555534,Lodge,node,guest_house,28.6861107,83.6148057,
2004555538,Lodge,node,guest_house,28.6866842,83.6143628,
2007681299,Giant Hotel Pvt. Ltd.,node,hotel,27.7192665,85.3253791,Kathmandu
2007705429,Adventure South Asia Tours and Travel,node,information,27.7197929,85.3259724,Kathmandu
2019344035,Hotel Annapurna Mountain View,node,hotel,27.8254036,85.4484663,
2019345655,Hotel Trekkers paradise and Mountain View Restaurant,node,hotel,27.8295197,85.4486129,
2019359183,Shivapuri Cottage Restaurant and Hotel,node,guest_house,27.7744443,85.4909224,
2021274659,Hotel Ananda Inn,node,hotel,27.4693461,83.2843204,
2027884201,Siddharth Boys Hostel,node,hostel,27.6911084,85.3306021,
2027886616,Hong Xiang Hotel,node,hotel,27.6915546,85.3297054,
2027892156,Everest Girls Hostel,node,hostel,27.6909151,85.3292006,
2031401962,Paradise Girls Hostel,node,hostel,27.6941737,85.3338319,
2037759761,Hotel OSeen,node,hotel,26.5688225,88.0754496,
2037761579,Mahendra Park,node,theme_park,26.5686174,88.0713636,
2041489293,White house,node,viewpoint,27.6516305,85.2686792,
2041594257,Nomad Hotel,node,hotel,27.7201227,85.3205414,
2049740413,Yala Art Gallery,node,artwork,27.6756305,85.3179114,
2054039408,Club Himalaya,node,hotel,27.7164815,85.5207447,
2054092038,कैलाशनाथ महादेव मूर्ति / Kailashnath Mahadev Statue,node,attraction,27.6461439,85.474109,
2060240290,Statue of Sleeping Narayan,node,attraction,27.6765998,85.4312982,
2075945363,The BABU Adventures HQ,node,guest_house,28.0212156,83.7452429,
2083711641,Durbar Square Ticket Counter,node,information,27.7037131,85.3090149,
2087062151,Global Inn,node,hotel,28.2082905,83.9597651,
2087062207,Four Seasons,node,hotel,28.208399,83.9594651,
2087062504,Holy Heaven,node,hotel,28.2083702,83.9593222,
2088245265,Prithivi Narayan Shah,node,artwork,27.6984614,85.3216035,
2090627606,Dream Garden Inn,node,guest_house,27.7194538,85.3223481,
2090779308,Unique Girls Hostel,node,hostel,27.7188548,85.3256329,
2090824723,N/A,node,hotel,27.7277176,85.3306495,
2102493165,Kantipur Girls Hostel,node,hostel,27.6911916,85.3411924,
2121857936,Madhuban Guest House,node,hotel,27.7127363,85.3088408,
2127144884,Hotel River Holiday Inn,node,hotel,27.7212679,85.308377,
2127175017,International Guest House,node,hotel,27.7158231,85.3079519,
2127195666,Tukuche Thakali Resturent,node,hotel,27.7215417,85.31316,
2127290161,Hotel Metropolitant Kantipur,node,hotel,27.7152439,85.3084003,
2128617502,internal tax office,node,information,27.680213,85.3153113,
2129292034,suryabinayak boys hostel,node,hostel,27.687732,85.3172182,
2139797790,Sangam Hotel,node,hotel,28.201024,83.9714593,
2139849365,NRB guest house,node,hostel,28.2006401,83.9711873,
2141568813,raniban micro park,node,caravan_site,27.7366929,85.2817315,
2142193501,Hotel Holiday Pokhara,node,hotel,28.1990878,83.9700808,
2142193505,Hotel K.C.,node,hotel,28.196854,83.9696009,
2142193507,Hotel Nature Land,node,hotel,28.1997781,83.9705967,
2142193509,Jharana Hotel,node,hotel,28.1967182,83.9695695,
2142193510,Monalisa Hotel,node,hotel,28.1966266,83.9695357,
2155537712,Hotel Sonam,node,hotel,26.8955021,88.068485,
2155541794,Hotel Shikher,node,hotel,26.8948586,88.0706199,
2155543166,Hotel Bishal,node,hotel,26.8952031,88.0692493,
2155543690,Hotel Dawa,node,hotel,26.8954423,88.0679485,
2162934737,Safal Boys Hostel,node,hostel,27.7028306,85.3247662,
2162935504,Zenith Girls Hostel,node,hostel,27.7028364,85.3244484,
2164777836,Statue of Tribhuwan,node,artwork,27.6899272,85.2208932,
2164874168,Narayanhiti Palace Museum,node,museum,27.7148956,85.3181031,Kathmandu
2168330862,N/A,node,camp_site,27.7308849,85.4350598,
2172675224,Tanhaun Langhali Guest House,node,guest_house,27.7370509,85.309452,
2174521356,Kanya Girls Hostel,node,hostel,27.6945778,85.3376328,
2174537879,Kanya Girls Hostel,node,hostel,27.6945068,85.3377819,
2183344626,Nilbarahi Picnic spot,node,picnic_site,27.6951871,85.3960129,
2194049163,Mirabel Deluxe Blocks,node,hotel,27.6229135,85.5536163,
2194053126,"mirabel resort, dhulikhel",node,hotel,27.6232542,85.5529839,
2194114008,rajendra,node,hotel,27.630099,85.5222354,
2201357868,Regional Musium,node,museum,28.596175,81.6243081,
2201363918,siraha lodge,node,motel,27.7063244,85.3443706,
2206275697,N/A,node,attraction,27.7640022,85.3012535,
2218658280,3Monkeys Backpacker's Hostel,node,guest_house,27.7140886,85.2846733,Kathmandu
2218694133,Lumbini Hokke Hotel,node,hotel,27.4935237,83.2791097,Lumbini
2218694134,Lumbini Museum,node,museum,27.4891462,83.2769853,
2218751688,Ashoka,node,guest_house,27.4702634,83.2845789,
2218751694,Lotus Lodge,node,guest_house,27.4701825,83.2849578,
2218751697,Lumbini Garden Lodge,node,guest_house,27.4704383,83.284466,
2218751704,Lumbini Guest House,node,guest_house,27.470271,83.2847583,
2218751705,Lumbini Peace Lodge,node,guest_house,27.4702722,83.2845072,
2218751706,Lumbini Village Lodge,node,guest_house,27.4703753,83.2849571,
2218751709,Manakamana Lodge,node,guest_house,27.4704423,83.2844345,
2218751716,Paradise,node,guest_house,27.4696911,83.2868892,
2218751719,Rahul Guest House,node,guest_house,27.4704055,83.2847215,
2218751721,Royal Guest House,node,guest_house,27.4700761,83.2855954,
2218751724,Tanahu Lodge,node,guest_house,27.4702569,83.2857648,
2230569085,पाटन दरवार क्षेत्र,node,attraction,27.6733988,85.3250562,
2252555873,Amadablam Lodge,node,guest_house,27.8230337,86.7309701,
2252555890,Cheaurdung Lodge,node,guest_house,27.61235,86.2724,
2252555898,Cho-Oyu View Lodge,node,guest_house,27.9537,86.69366,
