ID,Name,Type,Tourism_Category,Latitude,Longitude,City,Area,District,Province,search_text
977466691,Nilgiri Hotel,node,guest_house,28.991169,83.8380309,Dalome,,मुस्ताङ,गण्डकी प्रदेश,nilgiri hotel dalome  मुस्ताङ गण्डकी प्रदेश nepal
977466692,Hotel Dhaulagiri,node,guest_house,28.9911581,83.8386632,Dalome,,मुस्ताङ,गण्डकी प्रदेश,hotel dhaulagiri dalome  मुस्ताङ गण्डकी प्रदेश nepal
977466696,Hotel Kunga,node,guest_house,29.0069416,83.8567443,Dalome,,मुस्ताङ,गण्डकी प्रदेश,hotel kunga dalome  मुस्ताङ गण्डकी प्रदेश nepal
978322905,,node,guest_house,28.2072939,83.9578631,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,nan pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322936,Snowland Hotel,node,hotel,28.2089262,83.9576381,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,snowland hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322938,Lake Vision Guesthouse,node,guest_house,28.2195461,83.9586623,Pokhara,,कास्की,गण्डकी प्रदेश,lake vision guesthouse pokhara  कास्की गण्डकी प्रदेश nepal
978322941,Shining Star Hotel,node,hotel,28.2173093,83.9590916,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,shining star hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322957,Hotel Tropicana,node,hotel,28.2171335,83.9590312,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,hotel tropicana pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322959,Mandap Hotel,node,hotel,28.2169848,83.9589863,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,mandap hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322961,Be Happy Guesthouse,node,guest_house,28.2167297,83.9589459,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,be happy guesthouse pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322963,Laxmi Guesthouse,node,guest_house,28.2165841,83.9588238,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,laxmi guesthouse pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322978,Crown Hotel,node,hotel,28.2158708,83.958772,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,crown hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322981,Plaza Annapurna Hotel,node,hotel,28.2156626,83.9587271,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,plaza annapurna hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322982,Peace Plaza Hotel,node,hotel,28.2152126,83.9581447,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,peace plaza hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978322998,Nepal Hotel,node,hotel,28.21378,83.9599162,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,nepal hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323000,Millennium Guesthouse,node,guest_house,28.213211,83.9612911,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,millennium guesthouse pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323003,Buddha Hotel,node,hotel,28.2131091,83.9614901,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,buddha hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323018,Lonely Guest House,node,guest_house,28.2090509,83.9617364,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,lonely guest house pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323020,Fujihana Guest House,node,guest_house,28.209141,83.9617994,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,fujihana guest house pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323024,Gurkha Lodge,node,guest_house,28.2073028,83.9656892,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,gurkha lodge pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323039,Summit Guesthouse,node,guest_house,28.2053485,83.9678319,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,summit guesthouse pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323043,New Pokhara Lodge,node,guest_house,28.2043326,83.9670578,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,new pokhara lodge pokhara बैदाम कास्की गण्डकी प्रदेश nepal
978323045,K2 Hotel,node,hotel,28.204008,83.967112,Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,k2 hotel pokhara बैदाम कास्की गण्डकी प्रदेश nepal
987397965,Hotel Sunrise,node,guest_house,28.3097024,83.7751364,"Annapurna Rural Municipality, Ward No. 8",,कास्की,गण्डकी प्रदेश,"hotel sunrise annapurna rural municipality, ward no. 8  कास्की गण्डकी प्रदेश nepal"
987397966,Evergreen Lodge,node,guest_house,28.3104432,83.7736044,"Annapurna Rural Municipality, Ward No. 8",,कास्की,गण्डकी प्रदेश,"evergreen lodge annapurna rural municipality, ward no. 8  कास्की गण्डकी प्रदेश nepal"
987397968,Mira Lodge,node,guest_house,28.3258234,83.7515404,Annapurna,,कास्की,गण्डकी प्रदेश,mira lodge annapurna  कास्की गण्डकी प्रदेश nepal
987397970,Mountain Lodge,node,guest_house,28.3271456,83.7476473,Annapurna,,कास्की,गण्डकी प्रदेश,mountain lodge annapurna  कास्की गण्डकी प्रदेश nepal
987397971,Anjana Lodge,node,guest_house,28.3361304,83.7414746,Annapurna,,कास्की,गण्डकी प्रदेश,anjana lodge annapurna  कास्की गण्डकी प्रदेश nepal
987397972,Mamta Guesthouse,node,guest_house,28.3422188,83.7415663,Annapurna,,कास्की,गण्डकी प्रदेश,mamta guesthouse annapurna  कास्की गण्डकी प्रदेश nepal
987397973,See You Lodge,node,guest_house,28.3426338,83.74157,Annapurna,,कास्की,गण्डकी प्रदेश,see you lodge annapurna  कास्की गण्डकी प्रदेश nepal
987397974,Sushma Guesthouse,node,guest_house,28.3438403,83.7413075,Annapurna,,कास्की,गण्डकी प्रदेश,sushma guesthouse annapurna  कास्की गण्डकी प्रदेश nepal
987397975,Laxmi Lodge,node,guest_house,28.34434,83.7414115,Annapurna,,कास्की,गण्डकी प्रदेश,laxmi lodge annapurna  कास्की गण्डकी प्रदेश nepal
