Source,Destination,District,Province,Transport Cost (USD),Food Cost/Day (USD),Accommodation/Night (USD),Local Taxi/Rick
Janakpur,Balaju Garden,Sarlahi,Madhesh,20-50,15-30,10-30,3-10,50-150,20-80,70-180
Hetauda,Bhimphedi,Makwanpur,Bagmati,15-40,15-30,10-40,3-10,50-150,30-100,70-180
Hetauda,Palung,Makwanpur,Bagmati,20-50,15-30,10-40,5-15,80-200,30-100,100-250
Bharatpur,Devghat,Tanahun,Gandaki,10-25,10-25,10-30,3-10,50-150,20-70,50-150
Bharatpur,Bishazari Lake,Chitwan,Bagmati,5-15,10-25,10-30,3-10,50-150,20-70,45-150
Bharatpur,Kurintar,Citwan,Bagmati,15-40,15-30,10-30,3-10,50-150,50-150,100-250
Dhangadhi,Ani Kot,Achham,Sudurpashchim,60-150,20-40,10-30,5-20,100-250,50-150,180-450
Dhangadhi,Ramaroshan,Achham,Sudurpashchim,70-150,20-40,10-30,5-20,100-250,50-150,200-450
Dhangadhi,Api Himal Base,Darchula,Sudurpashchim,150-350,30-60,20-50,20-50,250-500,200-500,600-1400
Dhangadhi,Saipal Himal,Bajhang,Sudurpashchim,150-350,30-60,20-50,20-50,250-500,200-500,600-1400
Kathmandu,Manaslu Circuit,Gorkha,Gandaki,100-300,30-60,20-50,20-50,200-500,150-400,500-1200
Kathmandu,Tsum Valley,Gorkha,Gandaki,120-300,30-60,20-50,20-50,200-500,150-400,500-1200
Kathmandu,Gorkha Durbar,Gorkha,Gandaki,40-100,20-40,10-30,5-15,80-200,30-100,150-350
Kathmandu,Ligligkot,Gorkha,Gandaki,30-70,15-30,10-30,5-15,80-200,30-100,120-300
Kathmandu,Bandipur,Tanahun,Gandaki,15-40,15-30,20-80,3-10,50-150,20-80,60-180
Kathmandu,Tansen Palpa,Palpa,Lumbini,30-70,20-40,10-30,5-15,100-250,50-150,150-350
Kathmandu,Rolwaling Valley,Dolakha,Bagmati,100-250,30-60,20-50,20-50,200-500,150-400,500-1200
Kathmandu,Big Lake Trek,Rasuwa,Bagmati,80-200,25-50,10-30,10-30,150-350,100-250,350-800
Kathmandu,Nuwakot Durbar,Nuwakot,Bagmati,15-40,15-30,10-30,3-10,50-150,20-80,70-180
Kathmandu,Kirtipur,Kathmandu,Bagmati,5-15,10-25,5-20,3-10,50-150,20-70,45-150
Kathmandu,Kakani,Nuwakot,Bagmati,5-20,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Dhampus,Kaski,Gandaki,10-25,15-35,10-30,3-10,50-150,20-80,50-160
Biratnagar,Phidim,Panchthar,Koshi,30-70,20-40,10-30,5-20,50-200,30-100,70-190
Kathmandu,Chitlang,Makwanpur,Bagmati,10-25,15-30,15-50,3-10,50-150,20-80,55-170
Butwal,Taulihawa,Kapilvastu,Lumbini,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Tikhedhunga,Kaski,Gandaki,20-50,20-40,5-15,5-15,80-200,30-100,70-200
Kathmandu,Syabrubesi,Rasuwa,Bagmati,25-60,20-40,10-30,5-15,80-200,30-100,70-200
Dharan,Basantapur,Tehrathum,Koshi,20-50,15-30,10-40,5-15,50-150,20-80,55-175
Nepalgunj,Mugu,Mugu,Karnali,100-200,25-50,10-30,5-25,100-300,50-150,90-250
Janakpur,Gaushala,Mahottari,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Kathmandu,Lamjung,Lamjung,Gandaki,20-50,15-35,10-40,5-15,50-150,20-80,55-170
Pokhara,Tansen,Palpa,Lumbini,15-40,15-30,15-50,3-10,50-150,20-80,55-170
Birgunj,Amlekhgunj,Bara,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Kathmandu,Bhimphedi,Makwanpur,Bagmati,15-35,15-30,10-40,3-10,50-150,20-80,50-170
Pokhara,Trekking Camp Annapurna,Kaski,Gandaki,30-70,25-50,5-15,5-20,100-250,50-150,90-230
Dhangadhi,Bajhang,Bajhang,Sudurpashchim,80-160,20-45,10-30,5-20,100-250,50-120,90-220
Kathmandu,Kushma,Parbat,Gandaki,15-40,15-30,10-40,3-10,50-150,20-80,50-160
Biratnagar,Chandragadhi,Jhapa,Koshi,10-25,10-25,15-50,3-10,50-150,20-70,45-160
Kathmandu,Trishuli,Nuwakot,Bagmati,10-30,15-30,10-40,3-10,50-150,20-80,50-170
Pokhara,Baglung Bazaar,Baglung,Gandaki,10-30,15-30,15-40,3-10,50-150,20-80,50-160
Kathmandu,Dolakha Bazaar,Dolakha,Bagmati,20-50,15-30,10-40,5-15,50-150,20-80,55-170
Butwal,Palpa Ramdi,Palpa,Lumbini,10-25,10-25,15-40,3-10,50-150,20-70,45-155
Nepalgunj,Kalika Rural Area,Mugu,Karnali,100-220,25-50,10-30,5-25,100-300,50-150,90-250
Kathmandu,Shivapuri Hiking Area,Kathmandu,Bagmati,5-15,10-25,10-30,3-10,50-150,20-70,45-140
Pokhara,Poon Hill,Myagdi,Gandaki,20-50,20-40,5-15,5-15,80-200,30-100,70-200
Dharan,Terhathum Bazaar,Tehrathum,Koshi,30-70,15-35,10-30,5-20,50-200,30-100,70-190
Kathmandu,Kirtipur,Kathmandu,Bagmati,3-10,10-25,15-50,3-10,50-150,20-70,45-155
Janakpur,Dhalkebar,Dhanusha,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Ghale Gaun,Lamjung,Gandaki,20-50,20-40,10-30,5-15,80-200,30-100,70-200
Kathmandu,Nepal Thok,Ramechhap,Bagmati,30-70,20-40,10-30,5-20,50-200,30-100,70-190
Biratnagar,Mechinagar,Jhapa,Koshi,15-35,10-25,20-60,3-10,50-150,20-70,45-165
Pokhara,Chhomrong,Kaski,Gandaki,30-70,25-50,5-15,5-20,100-250,50-150,90-230
Kathmandu,Manthali,Ramechhap,Bagmati,20-50,15-30,10-40,5-15,50-150,20-80,55-170
Dhangadhi,Dadeldhura,Dadeldhura,Sudurpashchim,30-70,20-40,10-40,5-15,50-150,20-100,70-200
Kathmandu,Sankhu,Kathmandu,Bagmati,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Pokhara,Jaljala,Parbat,Gandaki,15-40,15-35,10-30,5-15,50-150,20-80,55-170
Birgunj,Nijgadh,Bara,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Kathmandu,Shailung,Dolakha,Bagmati,25-60,20-40,10-30,5-15,80-200,30-100,70-200
Pokhara,Upper Mustang,Mustang,Gandaki,200-400,30-60,10-40,5-30,150-300,100-200,120-350
Kathmandu,Kalinchowk,Dolakha,Bagmati,20-50,20-40,10-30,5-15,80-200,30-100,70-200
Biratnagar,Pathari,Morang,Koshi,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Butwal,Tilaurakot,Kapilvastu,Lumbini,5-20,10-25,10-40,3-10,50-150,20-70,45-145
Nepalgunj,Rara Lake,Mugu,Karnali,120-250,30-60,10-30,5-30,150-300,80-200,120-300
Kathmandu,Panchkhal,Kavre,Bagmati,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Lwang,Kaski,Gandaki,15-40,20-40,10-30,5-15,80-200,30-100,70-200
Dharan,Makalu Base Camp,Sankhuwasabha,Koshi,100-250,30-60,10-30,5-30,150-300,80-200,120-300
Kathmandu,Tokha,Kathmandu,Bagmati,3-10,10-25,15-50,3-10,50-150,20-70,45-155
Janakpur,Siraha,Siraha,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Sikles,Kaski,Gandaki,20-50,20-40,10-30,5-15,80-200,30-100,70-200
Kathmandu,Shailung,Dolakha,Bagmati,30-70,20-40,10-30,5-15,80-200,50-150,150-350
Kathmandu,Sailung View Point,Dolakha,Bagmati,30-60,20-40,10-30,5-15,80-200,30-120,120-300
Kathmandu,Jiri,Dolakha,Bagmati,40-100,20-40,10-30,5-20,100-250,50-150,180-450
Kathmandu,Charikot,Dolakha,Bagmati,30-80,20-40,10-30,5-15,100-250,30-100,150-350
Kathmandu,Khumbu Region,Solukhumbu,Koshi,100-300,30-60,20-50,20-50,200-500,200-400,500-1200
Kathmandu,Pike Peak,Solukhumbu,Koshi,100-250,25-50,10-30,10-30,150-350,100-250,350-800
Kathmandu,Thame,Solukhumbu,Koshi,120-250,30-60,10-30,10-30,150-350,100-250,350-800
Kathmandu,Phaplu,Solukhumbu,Koshi,80-200,25-50,10-30,5-20,100-250,50-150,200-500
Kathmandu,Salleri,Solukhumbu,Koshi,70-150,25-50,10-30,5-20,100-250,50-150,180-450
Kathmandu,Chisapani Trek,Nuwakot,Bagmati,20-50,20-40,10-30,5-15,80-200,50-150,150-350
Kathmandu,Annapurna View Trek,Kaski,Gandaki,40-100,25-50,10-30,10-20,100-250,100-200,250-550
Kathmandu,Chepang Hill Trail,Chitwan,Bagmati,40-100,20-40,10-30,5-15,100-250,50-150,180-450
Kathmandu,Sikles Trek,Kaski,Gandaki,50-120,20-40,10-30,10-20,100-250,50-150,200-500
Kathmandu,Khopra Ridge,Myagdi,Gandaki,80-200,25-50,10-30,10-20,150-350,100-250,350-800
Kathmandu,Mohare Danda,Myagdi,Gandaki,70-180,25-50,10-30,10-20,150-300,100-200,300-700
Pokhara,Annapurna Sanctuary,Kaski,Gandaki,50-120,25-50,10-30,10-20,150-300,100-250,300-700
Pokhara,Base Camp Trek,Kaski,Gandaki,60-150,25-50,10-30,10-20,150-350,100-250,350-800
Pokhara,Khudi,Lamjung,Gandaki,20-50,15-30,10-30,5-15,80-200,30-100,120-300
Pokhara,Besisahar,Lamjung,Gandaki,20-60,15-30,10-30,5-15,80-200,30-100,120-300
Pokhara,Ghale Gaun,Lamjung,Gandaki,30-70,20-40,10-30,5-15,100-250,50-150,150-350
Pokhara,Ghan Pokhara,Kaski,Gandaki,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Pokhara,Naudanda,Kaski,Gandaki,10-30,15-30,10-30,3-10,50-150,20-80,80-200
Pokhara,Panchase,Kaski,Gandaki,20-50,20-40,10-30,5-15,100-250,50-150,150-350
Pokhara,Begnas Trek,Kaski,Gandaki,10-30,15-30,10-30,3-10,50-150,30-100,80-220
Pokhara,Maulakalika,Nawalpur,Gandaki,15-40,15-30,10-30,3-10,50-150,20-80,80-200
Pokhara,Devchuli,Nawalpur,Gandaki,30-70,20-40,10-30,5-15,100-250,50-150,150-350
Pokhara,Chitwan Jungle Route,Chitwan,Bagmati,40-100,20-40,20-80,10-20,100-250,100-250,250-600
Pokhara,Mustang Valley,Mustang,Gandaki,150-350,30-60,20-50,20-50,200-500,150-400,500-1200
Pokhara,Dhumba Lake,Mustang,Gandaki,120-250,25-50,10-30,5-15,100-250,50-150,250-600
Pokhara,Marpha Village,Mustang,Gandaki,120-250,25-50,10-30,5-20,100-250,50-150,250-600
Pokhara,Tatopani Hot Spring,Myagdi,Gandaki,40-100,20-40,10-30,5-15,100-250,50-150,180-450
Pokhara,Rupse Falls,Myagdi,Gandaki,30-80,20-40,10-30,5-15,80-200,30-100,120-300
Pokhara,Dhorpatan Hunting Reserve,Baglung,Gandaki,100-250,25-50,10-30,10-30,150-350,100-250,350-800
Pokhara,Baglung Bazaar,Baglung,Gandaki,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Pokhara,Kuine Waterfall,Kaski,Gandaki,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Biratnagar,Shree Antu,Ilam,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,180-450
Biratnagar,Ilam Tea Garden,Ilam,Koshi,40-100,20-40,10-30,5-15,100-250,30-100,150-350
Biratnagar,Sandakpur,Ilam,Koshi,80-200,25-50,10-30,10-20,150-300,100-200,300-700
Biratnagar,Mai Pokhari,Ilam,Koshi,40-100,20-40,10-30,5-15,100-200,30-100,150-350
Biratnagar,Fikkal,Ilam,Koshi,40-90,20-40,10-30,3-10,80-200,30-100,140-320
Biratnagar,Pathibhara Trek,Taplejung,Koshi,120-300,30-60,20-40,20-40,200-400,150-300,450-1000
Biratnagar,Taplejung Bazaar,Taplejung,Koshi,100-200,25-50,10-30,5-20,150-300,50-150,300-650
Biratnagar,Mai Valley,Ilam,Koshi,40-100,20-40,10-30,5-15,100-250,30-100,150-350
Biratnagar,Chhintang,Dhankuta,Koshi,40-90,20-40,10-30,5-15,100-200,30-100,150-350
Dharan,Hile View Tower,Dhankuta,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Dharan,Arun Valley,Sankhuwasabha,Koshi,80-200,25-50,10-30,10-30,150-300,100-200,300-700
Dharan,Mudhe,Dhankuta,Koshi,30-70,15-30,10-30,5-15,80-200,30-100,120-300
Dharan,Rajarani,Dhankuta,Koshi,30-80,20-40,10-30,5-15,100-200,50-120,150-350
Dharan,Tinjure Milke Jaljale,Terhathum,Koshi,80-200,25-50,10-30,10-20,150-300,100-250,350-700
Nepalgunj,Karnali River,Karnali,Karnali,40-100,20-40,10-30,5-15,100-200,50-150,180-400
Nepalgunj,Humla Limi Valley,Humla,Karnali,200-500,40-80,20-50,30-70,300-600,300-700,900-2000
Nepalgunj,Mugu Rara Region,Mugu,Karnali,150-350,30-60,20-50,20-40,200-500,150-400,500-1200
Nepalgunj,Sinja Valley,Jumla,Karnali,100-250,25-50,10-30,10-20,150-300,100-250,350-800
Nepalgunj,Jumla,Jumla,Karnali,80-200,25-50,10-30,5-20,100-250,50-150,250-600
Butwal,Lumbini Garden,Rupandehi,Lumbini,5-15,10-25,5-20,3-10,50-150,20-70,45-150
Butwal,Kapilvastu Museum,Kapilvastu,Lumbini,10-25,10-25,10-30,3-10,50-150,20-70,50-150
Butwal,Gautam Buddha Airport,Rupandehi,Lumbini,5-15,10-25,5-20,0-5,50-150,10-50,40-120
Butwal,Bardia Extension,Bardiya,Lumbini,80-150,20-40,20-80,10-20,100-250,100-200,250-500
Butwal,Palpa Hills,Palpa,Lumbini,20-50,15-30,10-30,5-15,80-200,30-100,120-300
Janakpur,Ram Mandir,Dhanusha,Madhesh,5-15,10-25,5-20,3-10,50-150,20-70,45-150
Janakpur,Dhanushadham Temple,Dhanusha,Madhesh,10-20,10-25,10-30,3-10,50-150,20-70,50-150
Janakpur,Simara,Bara,Madhesh,30-70,15-30,10-30,3-10,80-200,30-100,120-300
Hetauda,Kulekhani Lake,Makwanpur,Bagmati,15-40,15-30,10-40,3-10,80-200,50-150,120-300
Hetauda,Chitlang Village,Makwanpur,Bagmati,20-50,15-30,10-40,3-10,80-200,50-150,120-300
Bharatpur,Kasara,Chitwan,Bagmati,5-15,10-25,10-30,5-15,50-150,50-150,100-250
Bharatpur,Meghauli,Chitwan,Bagmati,10-30,15-30,20-60,5-15,80-250,50-200,150-400
Dhangadhi,Ghodaghodi Lake,Kailali,Sudurpashchim,10-30,15-30,10-40,3-10,50-150,30-100,80-200
Dhangadhi,Shaileshwari Temple,Doti,Sudurpashchim,50-120,20-40,10-30,5-15,100-250,50-150,180-450
Kathmandu,Sundarijal Village,Kathmandu,Bagmati,5-15,10-25,10-30,3-10,50-150,20-80,50-160
Kathmandu,Chisapani Village,Nuwakot,Bagmati,20-50,15-30,10-30,5-15,80-200,30-100,120-300
Kathmandu,Tokha Village,Kathmandu,Bagmati,5-15,10-25,5-20,0-5,50-120,20-60,40-120
Kathmandu,Kakani Village,Nuwakot,Bagmati,15-40,15-30,10-30,3-10,50-150,30-100,80-200
Kathmandu,Nuwakot Village,Nuwakot,Bagmati,20-50,15-30,10-30,5-15,80-200,30-100,120-300
Kathmandu,Tinpiple Village,Kavrepalanchok,Bagmati,20-40,15-30,10-30,3-10,50-150,20-80,80-200
Kathmandu,Panauti,Kavrepalanchok,Bagmati,10-25,10-25,10-30,3-10,50-150,20-80,60-180
Kathmandu,Indreshwor Village,Kavrepalanchok,Bagmati,15-30,15-30,10-30,3-10,50-150,20-80,70-180
Kathmandu,Bethali Village,Ramechhap,Bagmati,50-100,20-40,10-30,5-15,80-200,30-100,150-350
Kathmandu,Doramba Village,Ramechhap,Bagmati,60-120,20-40,10-30,5-15,100-200,50-100,180-400
Pokhara,Astam Village,Kaski,Gandaki,15-40,15-30,10-30,3-10,80-200,30-100,120-300
Pokhara,Lahachok Village,Kaski,Gandaki,10-30,15-30,10-30,3-10,50-150,20-80,80-200
Pokhara,Kahun Danda,Kaski,Gandaki,10-30,15-30,10-30,3-10,50-150,30-100,90-220
Pokhara,Nirmal Pokhari,Kaski,Gandaki,15-40,15-30,10-30,3-10,50-150,30-100,100-250
Pokhara,Thumakodanda,Kaski,Gandaki,20-50,20-40,10-30,5-15,80-200,50-150,150-350
Pokhara,Parche Village,Kaski,Gandaki,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Pokhara,Tanchowk Village,Manang,Gandaki,100-200,30-60,10-30,10-20,150-300,100-200,350-700
Pokhara,Nar Village,Manang,Gandaki,150-300,30-60,20-40,20-40,200-400,150-300,500-900
Pokhara,Chonhup Village,Mustang,Gandaki,150-300,30-60,10-30,10-20,150-350,100-250,400-800
Pokhara,Tetang Village,Mustang,Gandaki,120-250,25-50,10-30,5-20,100-250,50-150,250-600
Biratnagar,Shree Antu Village,Ilam,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,180-450
Biratnagar,Kanyam Tea Village,Ilam,Koshi,40-100,20-40,10-30,5-15,80-200,30-100,150-350
Biratnagar,Sandakpur Village,Ilam,Koshi,80-180,25-50,10-30,10-20,150-300,80-200,300-700
Biratnagar,Mai Municipality,Ilam,Koshi,50-120,20-40,10-30,5-15,100-250,30-100,180-400
Biratnagar,Fikkal Village,Ilam,Koshi,40-90,20-40,10-30,3-10,80-200,30-100,140-320
Dharan,Bhedetar Village,Dhankuta,Koshi,10-25,10-25,10-30,3-10,50-150,20-80,60-180
Dharan,Rajarani Lake,Dhankuta,Koshi,30-70,20-40,10-30,5-15,80-200,30-100,120-300
Dharan,Hile Village,Dhankuta,Koshi,20-50,15-30,10-30,3-10,80-200,20-80,100-250
Dharan,Mudhe Village,Dhankuta,Koshi,40-90,20-40,10-30,5-15,100-200,30-100,150-350
Dharan,Basantapur Village,Terhathum,Koshi,60-120,20-40,10-30,5-15,100-250,50-150,200-450
Nepalgunj,Rapti Sonari Village,Banke,Lumbini,20-50,15-30,10-30,3-10,50-150,30-100,100-250
Nepalgunj,Babai Valley,Bardiya,Lumbini,40-100,20-40,10-30,5-15,80-200,50-150,150-350
Nepalgunj,Chhedagad Village,Jajarkot,Karnali,80-150,25-50,10-30,5-20,100-250,50-150,250-500
Nepalgunj,Khalanga Village,Jumla,Karnali,100-200,25-50,10-30,10-20,150-300,80-200,350-700
Butwal,Tamghas Village,Gulmi,Lumbini,30-70,20-40,10-30,5-15,80-200,50-150,150-350
Butwal,Resunga Hill,Gulmi,Lumbini,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Butwal,Argali Village,Palpa,Lumbini,30-60,20-40,10-30,5-15,80-200,30-100,150-300
Butwal,Rampur Village,Palpa,Lumbini,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Janakpur,Bateshwar Village,Dhanusha,Madhesh,10-25,10-25,10-30,3-10,50-150,20-70,50-150
Janakpur,Bardibas Countryside,Mahottari,Madhesh,10-30,15-30,10-30,3-10,50-150,20-80,60-180
Janakpur,Nijgadh,Bara,Madhesh,30-70,15-30,10-30,3-10,80-200,30-100,120-300
Hetauda,Markhu Village,Makwanpur,Bagmati,20-50,15-30,10-30,3-10,80-200,50-150,120-300
Hetauda,Kulekhani Village,Makwanpur,Bagmati,20-50,15-30,10-30,3-10,80-200,50-150,120-300
Hetauda,Palung Village,Makwanpur,Bagmati,30-60,20-40,10-30,5-15,100-250,50-150,150-350
Bharatpur,Meghauli Village,Chitwan,Bagmati,10-30,15-30,20-50,5-15,80-250,50-150,150-400
Bharatpur,Jagatpur Village,Chitwan,Bagmati,10-30,15-30,10-30,5-15,80-200,50-150,150-350
Dhangadhi,Ghodaghodi Village,Kailali,Sudurpashchim,10-30,15-30,10-30,3-10,50-150,30-100,80-200
Dhangadhi,Bajura Village,Bajura,Sudurpashchim,100-200,25-50,10-30,10-20,150-300,80-200,350-700
Dhangadhi,Martadi Village,Bajura,Sudurpashchim,120-250,30-60,10-30,10-20,150-350,100-250,400-800
Kathmandu,Godawari,Lalitpur,Bagmati,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Pokhara,Australian Camp,Kaski,Gandaki,15-40,20-40,10-30,5-15,80-200,30-100,70-200
Biratnagar,Birtamod,Jhapa,Koshi,15-35,10-25,20-60,3-10,50-150,20-70,45-165
Kathmandu,Barpak,Gorkha,Gandaki,30-70,20-40,10-30,5-15,80-200,30-100,70-200
Butwal,Tansen Bazaar,Palpa,Lumbini,8-20,10-25,15-50,3-10,50-150,20-70,45-160
Pokhara,Upper Dolpo,Dolpa,Karnali,250-500,30-60,10-40,5-30,150-400,100-250,120-350
Kathmandu,Chisapani,Sindhupalchok,Bagmati,15-35,20-40,10-30,5-15,80-200,30-100,70-200
Nepalgunj,Kalikot,Kalikot,Karnali,80-180,25-50,10-30,5-20,100-250,50-150,90-250
Dhangadhi,Baitadi Bazaar,Baitadi,Sudurpashchim,50-120,20-40,10-30,5-15,100-200,40-120,80-220
Janakpur,Saptari,Saptari,Madhesh,10-25,10-25,10-40,3-10,50-150,20-70,45-150
Kathmandu,Thimi,Bhaktapur,Bagmati,3-10,10-25,15-50,3-10,50-150,20-70,45-155
Pokhara,Khaptad National Park,Achham,Sudurpashchim,120-250,25-50,10-30,5-25,100-300,50-150,90-250
Birgunj,Simara,Bara,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Kathmandu,Dhunche,Rasuwa,Bagmati,25-60,20-40,10-30,5-15,80-200,30-100,70-200
Pokhara,Bhore,Tanahun,Gandaki,10-25,15-30,10-40,3-10,50-150,20-80,50-160
Dharan,Chainpur,Sankhuwasabha,Koshi,50-120,20-40,10-30,5-20,100-200,40-120,80-220
Kathmandu,Lubhu,Lalitpur,Bagmati,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Butwal,Ridi,Gulmi,Lumbini,15-40,15-30,10-40,5-15,50-150,20-80,55-170
Nepalgunj,Mugu Rara,Mugu,Karnali,150-300,30-60,10-30,5-30,150-300,80-200,120-300
Kathmandu,Kakani Viewpoint,Nuwakot,Bagmati,5-20,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Kapuche Lake,Kaski,Gandaki,40-100,25-50,10-30,5-20,100-250,40-120,80-220
Biratnagar,Lete,Mustang,Gandaki,150-250,25-50,10-30,5-20,100-250,50-150,90-250
Kathmandu,Sindhuli Bazaar,Sindhuli,Bagmati,20-50,15-30,10-40,5-15,50-150,20-80,55-170
Pokhara,Ghandruk Village,Kaski,Gandaki,15-40,20-40,5-15,5-15,80-200,30-100,70-200
Kathmandu,Malekhu,Dhading,Bagmati,5-20,10-25,10-40,3-10,50-150,20-70,45-145
Dhangadhi,Attariya,Kailali,Sudurpashchim,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Janakpur,Jaleshwar,Mahottari,Madhesh,5-15,10-25,10-40,3-10,50-150,20-70,45-145
Pokhara,Khudi,Lamjung,Gandaki,15-35,15-35,10-40,5-15,50-150,20-80,55-170
Kathmandu,Pharping,Kathmandu,Bagmati,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Biratnagar,Bhojpur Bazaar,Bhojpur,Koshi,50-100,20-40,10-30,5-20,100-200,40-120,80-220
Kathmandu,Timal,Kavre,Bagmati,10-25,15-30,10-40,3-10,50-150,20-80,50-170
Pokhara,Landruk,Kaski,Gandaki,20-50,20-40,5-15,5-15,80-200,30-100,70-200
Butwal,Sandhikharka,Arghakhanchi,Lumbini,15-40,15-30,10-40,5-15,50-150,20-80,55-170
Nepalgunj,Jajarkot Bazaar,Jajarkot,Karnali,80-160,25-50,10-30,5-20,100-250,50-150,90-250
Kathmandu,Daman Viewpoint,Makwanpur,Bagmati,10-30,15-30,20-70,3-10,50-150,20-80,55-180
Pokhara,Tolga,Mustang,Gandaki,120-220,25-50,10-30,5-20,100-250,50-150,90-250
Dharan,Hatuwagadhi,Bhojpur,Koshi,40-80,20-40,10-30,5-20,50-200,30-100,70-190
Kathmandu,Nagarkot Sunrise,Bhaktapur,Bagmati,5-20,10-25,20-100,3-10,50-150,20-80,55-200
Birgunj,Parsa Wildlife Area,Parsa,Madhesh,5-20,10-30,20-70,5-15,50-150,30-100,65-200
Pokhara,Sarangkot,Kaski,Gandaki,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Kathmandu,Helambu Trail,Sindhupalchok,Bagmati,20-50,20-40,5-15,5-15,80-200,30-100,70-200
Dhangadhi,Joshipur,Kailali,Sudurpashchim,10-25,10-25,10-40,3-10,50-150,20-70,45-150
Pokhara,Annapurna Circuit,Manang/Gandaki,Gandaki,100-250,25-55,10-35,5-25,100-300,50-150,90-280
Kathmandu,Rautahat,Rautahat,Madhesh,10-30,10-25,10-40,3-10,50-150,20-70,45-150
Biratnagar,Myanglung,Tehrathum,Koshi,30-70,20-40,10-30,5-20,50-200,30-100,70-190
Pokhara,Chame Bazaar,Manang,Gandaki,50-120,25-50,10-30,5-20,100-250,40-120,80-220
Kathmandu,Palung,Makwanpur,Bagmati,10-25,15-30,10-40,3-10,50-150,20-80,50-170
Nepalgunj,Humla,Humla,Karnali,150-350,30-60,10-40,5-30,150-400,100-250,120-350
Tansen,Srinagar Hill,Palpa,Lumbini,5-15,10-25,10-30,3-10,50-150,20-80,60-180
Tansen,Rampur Valley,Palpa,Lumbini,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Tansen,Argali Village,Palpa,Lumbini,15-40,15-30,10-30,3-10,50-150,30-100,100-250
Tansen,Rani Mahal,Palpa,Lumbini,10-25,15-30,10-30,3-10,50-150,30-100,90-220
Tansen,Bhairabsthan Temple,Palpa,Lumbini,10-20,10-25,5-20,3-10,50-150,20-70,60-160
Bharatpur,Ichchhakamana,Dhading,Bagmati,20-50,15-30,10-30,5-15,80-200,30-100,120-300
Bharatpur,Kurintar Village,Chitwan,Bagmati,10-30,15-30,10-30,3-10,50-150,30-100,80-200
Bharatpur,Upardang Gadhi,Chitwan,Bagmati,30-70,20-40,10-30,5-15,100-200,50-150,150-350
Bharatpur,Chepang Hills,Chitwan,Bagmati,40-100,20-40,10-30,5-15,100-250,50-150,180-400
Damauli,Devghat,Tanahun,Gandaki,10-25,10-25,10-30,3-10,50-150,20-70,60-160
Damauli,Bhimad,Tanahun,Gandaki,15-40,15-30,10-30,3-10,50-150,30-100,90-220
Damauli,Manakamana,Gorkha,Gandaki,30-70,20-40,10-30,5-15,80-200,50-150,150-350
Damauli,Bandipur Old Village,Tanahun,Gandaki,15-40,15-30,10-30,3-10,80-200,30-100,120-300
Gorkha,Barpak Village,Gorkha,Gandaki,50-120,20-40,10-30,5-20,100-250,50-150,200-450
Gorkha,Laprak Village,Gorkha,Gandaki,60-150,25-50,10-30,10-20,100-300,80-200,250-550
Gorkha,Rubina La,Gorkha,Gandaki,120-250,30-60,20-40,20-40,200-400,150-300,450-900
Gorkha,Sirandanda,Gorkha,Gandaki,40-100,20-40,10-30,5-15,100-200,50-120,180-400
Lamjung,Ghalegaun,Lamjung,Gandaki,20-50,20-40,10-30,5-15,100-250,50-150,150-350
Lamjung,Bhujung Village,Lamjung,Gandaki,30-70,20-40,10-30,5-15,100-250,50-150,180-400
Lamjung,Purankot,Lamjung,Gandaki,40-90,20-40,10-30,5-15,100-250,50-150,200-450
Baglung,Dhorpatan,Baglung,Gandaki,80-200,25-50,10-30,10-30,150-300,100-250,350-700
Baglung,Tara Village,Baglung,Gandaki,40-100,20-40,10-30,5-15,100-250,50-150,180-400
Baglung,Galkot,Baglung,Gandaki,20-50,15-30,10-30,3-10,80-200,30-100,120-300
