key,city,area,district,province,display_name
"28.9911581,83.8386632",Dalome,,मुस्ताङ,गण्डकी प्रदेश,"Sangboche, Dalome, मुस्ताङ, गण्डकी प्रदेश, नेपाल"
"28.2072939,83.9578631",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2089262,83.9576381",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2195461,83.9586623",Pokhara,,कास्की,गण्डकी प्रदेश,"मुसुरबारी, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 33700, नेपाल"
"28.2173093,83.9590916",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2171335,83.9590312",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2169848,83.9589863",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2167297,83.9589459",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2165841,83.9588238",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2158708,83.958772",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2156626,83.9587271",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2152126,83.9581447",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.21378,83.9599162",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.213211,83.9612911",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2131091,83.9614901",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2090509,83.9617364",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.209141,83.9617994",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2073028,83.9656892",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2053485,83.9678319",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.3097024,83.7751364",Annapurna,,कास्की,गण्डकी प्रदेश,"Eklae, Annapurna-08, Khiu, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.2043326,83.9670578",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.3104432,83.7736044",Annapurna,,कास्की,गण्डकी प्रदेश,"Eklae, Annapurna-08, Khiu, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.204008,83.967112",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.3258234,83.7515404",Annapurna,,कास्की,गण्डकी प्रदेश,"Lamdawali, Annapurna-09, Sarkeu, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3271456,83.7476473",Annapurna,,कास्की,गण्डकी प्रदेश,"Lamdawali, Annapurna-09, Sarkeu, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3361304,83.7414746",Annapurna,,कास्की,गण्डकी प्रदेश,"Sudame, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3422188,83.7415663",Annapurna,,कास्की,गण्डकी प्रदेश,"Naya Ghau, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3426338,83.74157",Annapurna,,कास्की,गण्डकी प्रदेश,"Naya Ghau, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3446994,83.7415038",Annapurna,,कास्की,गण्डकी प्रदेश,"Tikhe Dhunga, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3492949,83.7422661",Annapurna,,कास्की,गण्डकी प्रदेश,"Tikhe Dhunga, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.34434,83.7414115",Annapurna,,कास्की,गण्डकी प्रदेश,"Naya Ghau, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3488029,83.742063",Annapurna,,कास्की,गण्डकी प्रदेश,"Tikhe Dhunga, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3438403,83.7413075",Annapurna,,कास्की,गण्डकी प्रदेश,"Naya Ghau, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3493828,83.7426656",Annapurna,,कास्की,गण्डकी प्रदेश,"Tikhe Dhunga, Annapurna-09, Hile, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3757077,83.8078756",Annapurna,,कास्की,गण्डकी प्रदेश,"Kotghau, Annapurna-10, Ghandruk, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3731105,83.8185532",Annapurna,,कास्की,गण्डकी प्रदेश,"Kyumi, Annapurna-10, Ghandruk, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
